Timestamp,rPPG_signal
88626.119,
88626.15000000001,
88626.20000000001,
88626.25,
88626.3,
88626.35,
88626.40000000001,
88626.45000000001,
88626.5,
88626.55,
88626.6,
88626.65000000001,
88626.70000000001,
88626.75,
88626.8,
88626.85,
88626.90000000001,
88626.95000000001,
88627.0,
88627.05,
88627.1,
88627.15000000001,
88627.20000000001,
88627.25,
88627.3,
88627.35,
88627.40000000001,
88627.45000000001,
88627.5,
88627.55,
88627.6,
88627.65000000001,
88627.70000000001,
88627.75,
88627.8,
88627.85,
88627.90000000001,
88627.95000000001,
88628.0,
88628.05,
88628.1,
88628.15000000001,
88628.20000000001,
88628.25,
88628.3,
88628.35,
88628.40000000001,
88628.45000000001,
88628.5,
88628.55,
88628.6,
88628.65000000001,
88628.70000000001,
88628.75,
88628.8,
88628.85,
88628.90000000001,
88628.95000000001,
88629.0,
88629.05,-0.0033624686938959
88629.1,-0.0032601549252229
88629.15000000001,-0.0023250091006156
88629.20000000001,-0.0023731598558114
88629.25,-0.0020195948303461
88629.3,-0.0007655320116206
88629.35,0.0006897051645092
88629.40000000001,-5.075825808381965e-06
88629.45000000001,-0.0010666707873065
88629.5,-0.0012331894680644
88629.55,-0.0015203115090329
88629.6,-0.0010483197263228
88629.65000000001,0.0002838706248296
88629.70000000001,0.001297951891065
88629.75,0.0016696177846842
88629.8,0.0026529746427928
88629.85,0.0034409629609417
88629.90000000001,0.0038655690431317
88629.95000000001,0.0025082427301353
88630.0,0.0011654395165799
88630.05,0.0001269121319164
88630.1,0.0004013613871225
88630.15000000001,0.0010916591777621
88630.20000000001,0.0020786250251667
88630.25,0.0031129313837094
88630.3,0.0042431865257471
88630.35,0.0047716632703435
88630.40000000001,0.006119522398171
88630.45000000001,0.0067249563913016
88630.5,0.0058779352630035
88630.55,0.0041138080012111
88630.6,0.0031346186628786
88630.65000000001,0.0026980797699163
88630.70000000001,0.0043789035366069
88630.75,0.0040597776231068
88630.8,0.0034996569026154
88630.85,0.0037143161284082
88630.90000000001,0.0047869895339372
88630.95000000001,0.0052921109104027
88631.0,0.0066184800071836
88631.05,0.008668816778942
88631.1,0.0089809171634822
88631.15000000001,0.0074937807686046
88631.20000000001,0.0056925929151667
88631.25,0.0052100774842249
88631.3,0.0052548927428688
88631.35,0.0045684374839426
88631.40000000001,0.0051118277329042
88631.45000000001,0.006111693704373
88631.5,0.0069544082743575
88631.55,0.0080378653524085
88631.6,0.0034500911075345
88631.65000000001,-0.009870497737416
88631.70000000001,-0.0142975484465378
88631.75,-0.0139079359188787
88631.8,-0.0104212003619494
88631.85,-0.0027898406881952
88631.90000000001,0.0003329444192571
88631.95000000001,0.002110640711736
88632.0,0.0058105714263794
88632.05,0.0096864375207971
88632.1,0.0148358536234396
88632.15000000001,0.0159037603737616
88632.20000000001,0.0168389615534403
88632.25,0.0177072398001208
88632.3,0.0174141706435286
88632.35,0.0176924714788876
88632.40000000001,0.0147420006393386
88632.45000000001,0.0126984022482432
88632.5,0.0123597794396618
88632.55,0.0116458898100137
88632.6,0.0112240409722127
88632.65000000001,0.0110381536750367
88632.70000000001,0.0109340880306386
88632.75,0.0113417523983352
88632.8,0.011610663263221
88632.85,0.0128388324525269
88632.90000000001,0.0135380023806087
88632.95000000001,0.0130467065374172
88633.0,0.011677911155123
88633.05,0.009959598437689
88633.1,0.0080163772527834
88633.15000000001,0.0075358926307797
88633.20000000001,0.0066649859898542
88633.25,0.0064553314391848
88633.3,0.0065480095089378
88633.35,0.0060540982495605
88633.40000000001,0.004914195959403
88633.45000000001,0.0057344184208262
88633.5,0.0066446324384645
88633.55,0.0074094029660405
88633.6,0.0054230480634273
88633.65000000001,0.0031959413469322
88633.70000000001,0.0021856746870107
88633.75,0.0007473361019193
88633.8,0.0009116456829067
88633.85,0.000449584608942
88633.90000000001,-0.0001155984296673
88633.95000000001,0.0005209269045385
88634.0,0.0002127373234018
88634.05,-0.0005892779486939
88634.1,-0.0010409417794526
88634.15000000001,-0.0001538196347381
88634.20000000001,0.0004586602172324
88634.25,-0.0009960968836175
88634.3,-0.0025526356557399
88634.35,-0.0027354176684042
88634.40000000001,-0.0032890724809577
88634.45000000001,-0.0036599344567101
88634.5,-0.0032225484812599
88634.55,-0.003792096879336
88634.6,-0.004728112321428
88634.65000000001,-0.0034769852897113
88634.70000000001,-0.0023234579075544
88634.75,-0.0012427185548579
88634.8,-0.0003033509849159
88634.85,-0.0002229708515035
88634.90000000001,-0.001275556773324
