Timestamp,rPPG_signal
14229.005,
14229.05,
14229.1,
14229.15,
14229.2,
14229.25,
14229.3,
14229.35,
14229.4,
14229.45,
14229.5,
14229.55,
14229.6,
14229.65,
14229.7,
14229.75,
14229.8,
14229.85,
14229.9,
14229.95,
14230.0,
14230.05,
14230.1,
14230.15,
14230.2,
14230.25,
14230.3,
14230.35,
14230.4,
14230.45,
14230.5,
14230.55,
14230.6,
14230.65,
14230.7,
14230.75,
14230.8,
14230.85,
14230.9,
14230.95,
14231.0,
14231.05,
14231.1,
14231.15,
14231.2,
14231.25,
14231.3,
14231.35,
14231.4,
14231.45,
14231.5,
14231.55,
14231.6,
14231.65,
14231.7,
14231.75,
14231.8,
14231.85,
14231.9,
14231.95,-0.0079466188833127
14232.0,-0.0061573397555816
14232.05,-0.0047384306233495
14232.1,-0.005311700621531
14232.15,-0.0042275494966908
14232.2,-0.0049693902243997
14232.25,-0.0054895782475907
14232.3,-0.0071296573919601
14232.35,-0.0072631049883781
14232.4,-0.0070631476576188
14232.45,-0.0060044932976139
14232.5,-0.005620029907287
14232.55,-0.0060740574828681
14232.6,-0.0028672994616581
14232.65,-0.0031530995150932
14232.7,-0.002937631696825
14232.75,-0.0026128892275479
14232.8,-0.0019525027195163
14232.85,-0.0018058630199492
14232.9,-0.0036287568146405
14232.95,-0.0054519821669695
14233.0,-0.0042641022523848
14233.05,-0.0044653285370142
14233.1,-0.0046970388973391
14233.15,-0.0033404444507268
14233.2,-0.0023199715908554
14233.25,-0.0030792715815376
14233.3,-0.0019376115833718
14233.35,-0.0016199418605954
14233.4,-0.0009400659920074
14233.45,9.60160921883199e-05
14233.5,-0.0009874007136766
14233.55,0.0009541149820647
14233.6,0.0009819457479939
14233.65,-0.0005028636324265
14233.7,-0.0012735721968712
14233.75,-0.0008433107336506
14233.8,-2.0503321759516007e-05
14233.85,0.0005105413280539
14233.9,0.0013116813481886
14233.95,0.0033397593741276
14234.0,0.0037723832422842
14234.05,0.0041753692656693
14234.1,0.0043210696191473
14234.15,0.0034573297595662
14234.2,0.003244052836615
14234.25,0.0036464727426992
14234.3,0.0035708451282338
14234.35,0.0032164212530122
14234.4,0.0008001248012307
14234.45,0.0007379301126262
14234.5,-0.0001500300865075
14234.55,0.0010707915527866
14234.6,-0.0006651032489995
14234.65,-8.8459918765855e-05
14234.7,-0.001098353731679
14234.75,-0.001689529797962
14234.8,-0.0002865799715706
14234.85,0.0001000554479148
14234.9,0.0015415742192618
14234.95,0.0033074573998038
14235.0,0.0037699263102392
14235.05,0.0015634271589222
14235.1,-0.0005057404430636
14235.15,-0.0006819799146688
14235.2,-0.0022912080300668
14235.25,-0.0020291348676586
14235.3,-0.0002881508072001
14235.35,-0.0018878773676076
14235.4,-0.0006554391987326
14235.45,-0.0005867731372928
14235.5,-0.000356641102005
14235.55,-5.343940923651497e-05
14235.6,1.5590593257318818e-05
14235.65,0.0014047239939504
14235.7,0.0011781188208153
14235.75,0.0021054687054494
14235.8,0.0013395650339919
14235.85,-2.9604641755405243e-05
14235.9,-0.0017963194853917
14235.95,-0.0026039118262404
14236.0,-0.0016778151323087
14236.05,-0.0030327036467847
14236.1,-0.0029173659556185
14236.15,-0.0027756165843985
14236.2,-0.0019059877951852
14236.25,-0.0020170264170772
14236.3,-0.0010764056029502
14236.35,-4.538520332217203e-05
14236.4,-0.0002369691058275
14236.45,0.000421095540433
14236.5,0.0020473745444187
14236.55,0.0017616315113121
14236.6,0.0003028044280543
14236.65,-0.0014015337134515
14236.7,-0.0036546434746237
14236.75,-0.0037549517658252
14236.8,-0.0035821046047238
14236.85,-0.0028899701108283
14236.9,-0.0020976026737515
14236.95,-0.0021136141612428
14237.0,-0.0024327102842832
14237.05,-0.0019517038600053
14237.1,-0.0012201473404011
14237.15,-0.0010856866432626
14237.2,0.0007384486326147
14237.25,0.0011942498967024
14237.3,0.0021694595162645
14237.35,0.0022330819052686
14237.4,0.0007718773539068
14237.45,-0.0013824636973111
14237.5,-0.0012694501586486
14237.55,-0.00114092374079
14237.6,-0.0016289301382707
14237.65,-0.0016259379007354
14237.7,-0.0006386130516642
14237.75,-0.0004292528806951
14237.8,1.665431505048099e-05
14237.85,0.0004656516657213
14237.9,0.0016826570769161
14237.95,0.0019511478944564
14238.0,0.0020829564965216
14238.05,0.0022171776708951
14238.1,0.0024232885263387
14238.15,0.0006614830362241
14238.2,-0.0025765672654913
14238.25,-0.0026413644270349
14238.3,-0.0019550488045862
